"1, , Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.071,105.773
"1, Ngách 264/21 Âu Cơ, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.074,105.827
"1, ngách 53/49, Đức Giang, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.065,105.891
"10, 422/14/20, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.069,105.905
"101, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Phường Xuân Tảo, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.071,105.807
"103, Ngõ 466 Ngô Gia Tự, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.069,105.907
"11, Ngõ 103 Lý Sơn, Phường Thượng Thanh, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.066,105.88
"111, Đường Âu Cơ, Nhật Tân, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.069,105.826
"113, Phố Nhật Chiêu, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.072,105.815
"117, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.071,105.8
"118, Phố Thanh Am, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.073,105.901
"135, Ngõ 238 Âu Cơ, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.07,105.83
"142, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Phường Xuân Tảo, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.072,105.804
"152, Ngõ 151 Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.072,105.798
"156, Ngõ 172 Âu Cơ, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.068,105.834
"16, Ngõ 264 Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.073,105.827
"17, Đường Lê Văn Hiến, Phường Đức Thắng, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.074,105.776
"177, Ngõ 205, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.067,105.791
"18, Sông Nhuệ, Phường Đức Thắng, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.074,105.772
"18T3, CT15, Phố Mai Chí Thọ, Giang Biên, Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.065,105.912
"19, Ngõ 647 Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.068,105.81
"19, Phố Nhật Chiêu, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.07,105.813
"2, Đường Tô Ngọc Vân, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.068,105.826
"215 Âu Cơ, Đường Âu Cơ, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.066,105.828
"23, Ngõ 32 Phố Viên, Phường Đức Thắng, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.074,105.773
"23B, Hẻm 422/14/12A, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.069,105.904
"25, Ngõ 238 Âu Cơ, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.069,105.828
"25, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.07,105.81
"26, Phố Quảng Bá, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.066,105.823
"273, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 124224, Việt Nam",21.073,105.802
"274, Đường Âu Cơ, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.074,105.825
"29, Ngõ 200 Âu Cơ, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.066,105.831
"295, Đường Âu Cơ, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.072,105.825
"3, , Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.071,105.774
"3, Phố Nhật Chiêu, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.069,105.813
"3, Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.07,105.778
"31, Ngõ 466 Ngô Gia Tự, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.071,105.905
"321, Đường Âu Cơ, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.073,105.825
"33, Ngõ 323 Xuân Đỉnh, Phường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.069,105.792
"331, Đường Phạm Văn Đồng, Phường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.071,105.786
"35, Ngõ 151 Phố Lê Văn Hiến, Phường Đức Thắng, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.073,105.773
"35, Phố Nhật Chiêu, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.07,105.814
"35, Phố Đường Hoa, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.068,105.83
"38, Đường De Qual, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.066,105.836
"380, Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.072,105.79
"39, Phố Lộc, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.067,105.789
"413, Đường Lạc Long Quân, Tây Hồ, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.07,105.812
"42B, Đường Đức Thắng, Phường Đức Thắng, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.073,105.777
"457, Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.068,105.779
"463 Xóm 19A, Ngõ 499 Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.068,105.778
"48, Ngách 124/45 Âu Cơ, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.065,105.832
"4T1, CT15, Phố Bùi Thiện Ngộ, Giang Biên, Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.065,105.911
"5, Ngõ 264 Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.073,105.826
"505-507 Ngô Gia Tự, Đường Ngô Gia Tự, Đức Giang, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.065,105.897
"52, Ngõ 987 Ngô Gia Tự, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.074,105.903
"536, Đường Ngọc Thụy, Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.065,105.869
"537, Đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.071,105.777
"55, Ngõ 238 Âu Cơ, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.07,105.828
"56, Ngõ 52 Đường Tô Ngọc Vân, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.072,105.822
"56, Ngõ 603 Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.068,105.808
"565, Đường Lạc Long Quân, Phường Xuân La, Quận Cầu Giấy, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.065,105.81
"572, Đường Ngọc Thụy, Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.066,105.871
"58, Đường De Qual, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.065,105.837
"6, Đường Nườc Phấn Lan, Từ Liên, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.069,105.831
"624, Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.067,105.873
"66, Ngõ 52 Đường Tô Ngọc Vân, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.073,105.822
"671, Đường Lạc Long Quân, Phường Xuân La, Phường Phú Thượng, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.071,105.812
"7, Ngõ 647 Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.068,105.811
"71, Đường Nườc Phấn Lan, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.065,105.834
"77, Phố Nhật Chiêu, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.071,105.814
"8, Ngõ 677 Lạc Long Quân, Tây Hồ, Phường Phú Thượng, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.072,105.812
"84, Ngõ 566 Lạc Long Quân, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.074,105.815
"86, Ngách 124/84 Âu Cơ, Từ Liên, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.065,105.836
"86, Phố Thanh Am, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.074,105.901
"Beer, Phố Quảng Bá, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.073,105.82
"Birdcage, Đường Nườc Phấn Lan, Từ Liên, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.072,105.83
"Burger & Buns, 231, Đường Âu Cơ, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.067,105.827
"Bên trăng, 80/78, Phố Bắc Cẩu, Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.069,105.86
"C2, Phường Phú Thượng, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.074,105.804
"Chung Cư Ciputra, Đường Nguyễn Hoàng Tôn, Khu đô thị Nam Thăng Long, Phường Xuân Tảo, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.074,105.801
"Chung cư H1 Khu đô thị Việt Hưng, Vạn Hạnh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.068,105.908
"Chùa Thôn Trung, Ngõ 157 Đường Dương Hà, Công Đình, Thôn Trung, Huyện Gia Lâm, Thành phố Hà Nội, 0947733060, Việt Nam",21.07,105.93
"Chùa Vạn Niên, Phố Vệ Hồ, Phường Xuân La, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.066,105.811
"Chợ hoa Quảng An, 236, Đường Âu Cơ, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.068,105.827
"Circle K, Ngõ 52 Đường Tô Ngọc Vân, Nhật Tân, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.069,105.824
"Com Binh Dan, Ngõ 11 Đường Tây Hồ, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.066,105.826
"Công an huyện Hoài Đức, Đường Vạn Xuân, Giang Xá, Trạm Trôi, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.069,105.71
"Công an phường Cổ Nhuế 2, Ngõ 282 Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.067,105.782
"Công ty TNHH công nghệ và truyền thông, Phố Chế Lan Viên, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100000, Việt Nam",21.066,105.781
"Công viên Mặt Trời Mới, Phố Vũ Tuấn Chiêu, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.074,105.818
"Cổng vào KĐT Ciputra, Đường Nguyễn Hoàng Tôn, Phường Xuân La, Phường Xuân Tảo, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.071,105.808
"D' El Dorado, 659A, Đường Lạc Long Quân, Phường Xuân La, Phường Phú Thượng, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.07,105.811
"D5C, Tây Hồ, Phường Phú Thượng, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.073,105.812
"Domino's, 107, Đường Xuân La, Phường Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.068,105.803
"Ella Speciality Cafe Roaster, Ngõ 52 Đường Tô Ngọc Vân, Nhật Tân, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.071,105.823
"Gần đối diện ngã 3 vào thôn Trù 2, Đường Phạm Văn Nghị, Phường Thụy Phương, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.065,105.761
"H10, Ngõ 28 Xuân La, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.065,105.808
"Hapro Đức Giang, Phố Đức Giang, Đức Giang, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.065,105.894
"Home, Ngõ 472 Lạc Long Quân, Tây Hồ, Phường Nhật Tân, Quận Tây Hồ, Thành phố Hà Nội, 11200, Việt Nam",21.072,105.813
"Hẻm 16 Ngách 27 Ngõ 31 Đê Tả Hồng, Huyện Đông Anh, Thành phố Hà Nội, 115005, Việt Nam",21.07,105.87
"Hẻm 165/2/3 Phố Thanh Am, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.07,105.9
"Hẻm 24 Ngách 2 Ngõ 142 Đường Tỉnh 419, Phú Kim, Huyện Thạch Thất, Thành phố Hà Nội, Việt Nam",21.067,105.576
"Hẻm 54/2/33 Đường Tây Tựu, Phường Tây Tựu, Quận Bắc Từ Liêm, Thành phố Hà Nội, 24, Việt Nam",21.074,105.726
"Hẻm 96/9/2 Tuyến Số 1, Giang Xá, Trạm Trôi, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.065,105.702
"Hẻm 99/1/4, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.066,105.884
"International Centre for Environmental Management - ICEM, 49, Ngõ 45 Đường Tô Ngọc Vân, Quảng An, Phường Quảng An, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.068,105.824
"Khu B, Đường vào đại học Mỏ - Địa chất, Phường Thụy Phương, Quận Bắc Từ Liêm, Thành phố Hà Nội, 10000, Việt Nam",21.069,105.761
"Khu liên cơ Võ Chí Công, Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Thành phố Hà Nội, 124224, Việt Nam",21.069,105.809
"Khu sinh thái Cánh Buồm Xanh, Ninh Hiệp, Trung Quán, Huyện Gia Lâm, Thành phố Hà Nội, 16300, Việt Nam",21.074,105.942
"Khu tập thể cục đo lường chất lượng, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.068,105.762
"Kl cần đến, Phố Thép Mới, Phường Việt Hưng, Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.065,105.909
"Kosmo Tây Hồ, 101, Hẻm 195/2/39 Đường Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.068,105.802
"Lô 6 - Cụm CN Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.065,105.725
"Minh Thu, 106 K16, Phố Thép Mới, Phường Việt Hưng, Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.067,105.908
"N02-T1 & T2, Đường Xuân Tảo, Khu Ngoại giao đoàn, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.067,105.798
"N03-T2 (Taseco Complex), N03T2, Đường Xuân Tảo, Khu Ngoại giao đoàn, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.065,105.799
"N04A, Hẻm 195/2/39 Đường Xuân La, Phường Xuân Tảo, Quận Bắc Từ Liêm, Thành phố Hà Nội, 143315, Việt Nam",21.066,105.801
